angle_deg,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,mean_W,std_W,mean_uW
102,0.000140043412,0.000140266318,0.00014023445,0.000140202625,0.000140298143,0.000140202625,0.000140202625,0.000140425487,0.000140361823,0.000140521021,0.000140266318,0.000140521021,0.000140329983,0.000140425487,0.000140393662,0.000140521021,0.000140489181,0.000140616525,0.000140393662,0.000140839402,0.000140743898,0.000140871241,0.00014055286,0.000140616525,0.000140425487,0.0001405847,0.000140616525,0.000140743898,0.000140521021,0.000140457327,0.000140521021,0.000140871241,0.000140425487,0.000140775737,0.000140202625,0.000140871241,0.000140266318,0.000140839402,0.000140361823,0.000141030439,0.000140934935,0.000140712058,0.000141253317,0.000140743898,0.000140616525,0.000140648364,0.000140457327,0.000140775737,0.000140361823,0.000140329983,0.000140075281,0.000140425487,0.000140043412,0.000140329983,0.000140298143,0.000140425487,0.000140425487,0.000140361823,0.000140266318,0.000140457327,0.000140393662,0.00014055286,0.000140489181,0.0001405847,0.000140329983,0.000140361823,0.000140266318,0.000140616525,0.000140329983,0.000140425487,0.000140361823,0.000140202625,0.000140457327,0.000140489181,0.000140361823,0.000140202625,0.000140329983,0.000140361823,0.000139597672,0.000140616525,0.00014023445,0.000140807562,0.000140266318,0.000140298143,0.000140170785,0.000140393662,0.000140043412,0.000140202625,0.000140361823,0.000140298143,0.000140202625,0.000140170785,0.000140170785,0.000140138945,0.000140202625,0.000140457327,0.000140457327,0.000140425487,0.000140266318,0.000140393662,0.0001404309106,2.4126673403347644e-07,140.4309106
103,0.000140075281,0.00013978871,0.000140075281,0.000139979747,0.000139852404,0.00013975687,0.00013978871,0.00013978871,0.00013975687,0.000139947908,0.000139916068,0.000139533993,0.000140043412,0.000139725031,0.000140011587,0.00013978871,0.000139979747,0.000140043412,0.00013978871,0.000139629527,0.000139884243,0.000139725031,0.00013975687,0.000139852404,0.000139820535,0.000139725031,0.000139597672,0.000139693191,0.000139916068,0.000139565833,0.000139820535,0.000139725031,0.000139725031,0.00013975687,0.000139852404,0.000139597672,0.000139533993,0.000139533993,0.000139661366,0.000139565833,0.000139533993,0.000139597672,0.000139629527,0.000139438489,0.000139852404,0.000139693191,0.000139629527,0.000139693191,0.000139565833,0.000139502154,0.000139565833,0.000139470329,0.000139597672,0.000139374795,0.000139597672,0.000139247451,0.000139374795,0.000139342956,0.000139502154,0.000139470329,0.000139565833,0.000139661366,0.000139629527,0.000139533993,0.000139820535,0.000139597672,0.000139661366,0.000139565833,0.000139565833,0.000139597672,0.000139438489,0.000139342956,0.000139438489,0.000139470329,0.000139406649,0.000139342956,0.00013975687,0.000139629527,0.000139597672,0.000139502154,0.000139725031,0.000139565833,0.000139438489,0.000139629527,0.000139820535,0.000139533993,0.000139852404,0.000139820535,0.00013978871,0.000139661366,0.00013978871,0.000139470329,0.000139661366,0.000139629527,0.000139629527,0.000139565833,0.000139502154,0.000139725031,0.000139533993,0.000139470329,0.00013966199204,1.773294202223029e-07,139.66199204
104,0.000139565833,0.000138738003,0.000139215612,0.000139374795,0.000139215612,0.000139183758,0.000139088253,0.000139279291,0.000139215612,0.000139247451,0.000139215612,0.000139470329,0.000139342956,0.000139533993,0.000139629527,0.000139470329,0.000139470329,0.000139438489,0.000139374795,0.000139565833,0.000139247451,0.000139629527,0.000139470329,0.000139533993,0.000139279291,0.000139311116,0.000138992735,0.000139406649,0.000139279291,0.000139406649,0.000139279291,0.000139597672,0.000139374795,0.000139470329,0.000139502154,0.000139725031,0.000139533993,0.000139979747,0.000139565833,0.000139597672,0.000139311116,0.000139502154,0.000139597672,0.000139661366,0.000139438489,0.000139661366,0.000139533993,0.000139852404,0.000139597672,0.000139565833,0.000139374795,0.000139533993,0.000139342956,0.000139438489,0.000139342956,0.000139438489,0.000139247451,0.000139374795,0.000139120079,0.000139565833,0.000139151918,0.000139470329,0.000139183758,0.000139725031,0.000139533993,0.000139629527,0.000139311116,0.000139342956,0.000139438489,0.000139311116,0.000139374795,0.000139438489,0.000139120079,0.000139151918,0.000139120079,0.000139088253,0.000139088253,0.000139311116,0.000139120079,0.000139374795,0.000139438489,0.000139438489,0.000139502154,0.000139438489,0.000139502154,0.000139438489,0.000139215612,0.000139342956,0.000139311116,0.000139183758,0.000139374795,0.000139470329,0.000139183758,0.000139502154,0.000139088253,0.000139470329,0.000139311116,0.000139502154,0.000139247451,0.000139374795,0.00013938944789999998,1.8892510846361838e-07,139.3894479
105,0.000138196745,0.000138228585,0.000138355957,0.000138483301,0.000138515126,0.000138260424,0.000138324089,0.000138419622,0.000138292264,0.000138292264,0.000138355957,0.00013857882,0.000138228585,0.000138451462,0.000138451462,0.000138546995,0.000138419622,0.000138515126,0.000138292264,0.000138451462,0.000138324089,0.000138101226,0.000138005707,0.00013816492,0.000138005707,0.00013857882,0.000138037547,0.000138005707,0.000138101226,0.000137973882,0.000138228585,0.000137973882,0.000138292264,0.000138387782,0.000138355957,0.000138324089,0.000138483301,0.000138419622,0.000138292264,0.000138324089,0.000138419622,0.000138260424,0.000138515126,0.00013816492,0.00013857882,0.000138292264,0.000138515126,0.000138101226,0.000138101226,0.00013816492,0.000138260424,0.00013816492,0.000138324089,0.000138101226,0.00013813308,0.00013816492,0.000138101226,0.000138101226,0.00013816492,0.000138292264,0.000138419622,0.000138260424,0.000138387782,0.00013816492,0.000138706164,0.000138037547,0.000139056414,0.000138228585,0.000138483301,0.000138355957,0.000138769872,0.000137910203,0.000138801697,0.00013816492,0.000138228585,0.000138706164,0.00013816492,0.000138546995,0.00013816492,0.000138419622,0.000138419622,0.00013857882,0.000138546995,0.000138546995,0.000138515126,0.00013857882,0.000138419622,0.00013857882,0.000138546995,0.000138642499,0.000138355957,0.000138642499,0.000138451462,0.000138642499,0.000138228585,0.000138451462,0.000138324089,0.00013861066,0.000138738003,0.000138674339,0.0001383543525,2.1269812931506813e-07,138.3543525
106,0.000138069387,0.000138451462,0.000138196745,0.000138005707,0.000138069387,0.000137973882,0.000138292264,0.00013781467,0.000137878349,0.000137942043,0.000138260424,0.000138196745,0.000138196745,0.00013813308,0.000138324089,0.000138101226,0.00013816492,0.000138101226,0.000138196745,0.00013813308,0.00013816492,0.000137973882,0.000137973882,0.000138037547,0.00013816492,0.00013816492,0.00013816492,0.000138069387,0.000138451462,0.000138228585,0.000138292264,0.00013813308,0.000138292264,0.000138101226,0.000138324089,0.000138196745,0.000138324089,0.00013816492,0.000138355957,0.000138037547,0.000138292264,0.000137973882,0.000138196745,0.000138196745,0.000138324089,0.000138228585,0.000138706164,0.00013816492,0.000138387782,0.000138324089,0.000138451462,0.000138324089,0.000138642499,0.000138546995,0.000138483301,0.000138355957,0.000138515126,0.000138515126,0.000138642499,0.000138292264,0.000138387782,0.000138196745,0.000138546995,0.000138196745,0.000138196745,0.000138260424,0.000138419622,0.000138228585,0.000138451462,0.000138228585,0.000138069387,0.000138037547,0.000138324089,0.000138037547,0.000138037547,0.00013781467,0.000138387782,0.000138324089,0.000138515126,0.000138324089,0.000138706164,0.000138292264,0.000138419622,0.00013816492,0.000138419622,0.000138515126,0.000138387782,0.000138515126,0.000138419622,0.000138355957,0.000138419622,0.000138196745,0.00013861066,0.000138355957,0.000138483301,0.000138228585,0.000138642499,0.000138292264,0.000138387782,0.000138451462,0.0001382693401,1.920439788105587e-07,138.2693401
107,0.00013736893,0.000137209718,0.000137146053,0.000137464434,0.000137241557,0.000137305251,0.000137241557,0.00013736893,0.000137209718,0.000137305251,0.000137241557,0.000137305251,0.000137273411,0.000137209718,0.000137209718,0.000137337091,0.000137241557,0.000137273411,0.000137082374,0.000137241557,0.000137050549,0.000137400755,0.000137305251,0.000137400755,0.000137146053,0.00013736893,0.000137114213,0.00013736893,0.000137337091,0.000137432595,0.000137528128,0.000137528128,0.000137337091,0.000137623632,0.000137400755,0.000137591793,0.000137432595,0.000137623632,0.000137464434,0.000137432595,0.000137400755,0.000137432595,0.000137528128,0.000137305251,0.000137528128,0.000137241557,0.000137655472,0.000137209718,0.000137719166,0.000137623632,0.000137655472,0.000137559968,0.000137655472,0.000137591793,0.000137496289,0.000137464434,0.000137782845,0.000137559968,0.000137910203,0.000137623632,0.000137942043,0.000137687326,0.000137591793,0.000137751005,0.000137655472,0.000137687326,0.000137623632,0.000137528128,0.000137559968,0.000137337091,0.000137559968,0.000137337091,0.000137400755,0.000137464434,0.000137464434,0.000137305251,0.000137400755,0.00013736893,0.000137273411,0.00013736893,0.000137496289,0.000137273411,0.000137400755,0.000137305251,0.000137559968,0.000137432595,0.000137623632,0.000137464434,0.000137591793,0.000137655472,0.000137591793,0.000137528128,0.000137910203,0.000137559968,0.000137719166,0.000137719166,0.000137655472,0.000137687326,0.000137655472,0.000137305251,0.00013745552715,1.8701918380686732e-07,137.45552715
108,0.000136286384,0.000136159026,0.000136095347,0.000136095347,0.000136031682,0.000136095347,0.000136031682,0.000136031682,0.000136031682,0.000136254559,0.000136063521,0.000136381903,0.000136159026,0.000136222719,0.000136127186,0.000136095347,0.000136127186,0.000136381903,0.000136254559,0.000136445597,0.000136286384,0.000136254559,0.000136159026,0.00013619088,0.000136063521,0.000136254559,0.000136286384,0.000136636634,0.000136127186,0.000136541101,0.000136286384,0.000136604765,0.000136350063,0.000136445597,0.000136413757,0.000136350063,0.000136063521,0.000136381903,0.000136222719,0.000136286384,0.00013619088,0.000136318224,0.000136095347,0.000136254559,0.000136095347,0.000136095347,0.000136159026,0.000136095347,0.000135936149,0.000136254559,0.000136031682,0.000136286384,0.000136286384,0.000136350063,0.000136413757,0.000136509261,0.000135999842,0.00013619088,0.000136286384,0.000136127186,0.000136127186,0.000136413757,0.000136095347,0.000136254559,0.000136286384,0.000136222719,0.000136350063,0.000136254559,0.000136350063,0.000136350063,0.000136159026,0.000136222719,0.000136254559,0.000136604765,0.000136127186,0.000136668474,0.000135999842,0.000136413757,0.000136222719,0.000136795818,0.000136445597,0.000136381903,0.000136286384,0.000136413757,0.000135808805,0.000136668474,0.000136381903,0.000136286384,0.000136381903,0.000136127186,0.000136668474,0.000136063521,0.000136381903,0.000136095347,0.000136413757,0.000136413757,0.000136413757,0.000136318224,0.000136445597,0.000136254559,0.0001362637844,1.7683365849328656e-07,136.2637844
109,0.000135235692,0.000135108319,0.000135490394,0.000135172013,0.000135299357,0.000135585928,0.000135458569,0.000135490394,0.000135267532,0.000135490394,0.000135554103,0.000135490394,0.000135585928,0.000135872484,0.000135713271,0.000135776965,0.000135458569,0.000135522234,0.000135649607,0.000135713271,0.000135522234,0.000135554103,0.000135522234,0.000135681446,0.000135490394,0.000135745111,0.000135490394,0.000136063521,0.000135299357,0.000135649607,0.000135522234,0.000135299357,0.000135331225,0.000135108319,0.000135745111,0.000135172013,0.000135585928,0.000135172013,0.00013539489,0.000135140188,0.000135490394,0.000135267532,0.00013542673,0.000135363051,0.000135585928,0.000135267532,0.000135363051,0.000135363051,0.000135490394,0.000135649607,0.000135617767,0.000135522234,0.000135522234,0.000135299357,0.000135713271,0.000135458569,0.000135840644,0.000135649607,0.000135713271,0.000135522234,0.000135617767,0.000135458569,0.000135745111,0.000135585928,0.000135617767,0.00013539489,0.000135522234,0.000135203853,0.000135617767,0.000135490394,0.000135999842,0.000135745111,0.000135904309,0.000135585928,0.000135649607,0.000135522234,0.000135776965,0.000135522234,0.000135617767,0.000135745111,0.000135776965,0.000135681446,0.000135745111,0.000135776965,0.000135808805,0.000135967988,0.000136031682,0.000135776965,0.000135554103,0.000135904309,0.000135776965,0.000135649607,0.000135617767,0.000135904309,0.000135235692,0.000136286384,0.000135044655,0.000136095347,0.000135012815,0.000135999842,0.00013556522665,2.4341551103524214e-07,135.56522665
110,0.000134980975,0.000134821777,0.000135108319,0.000134758113,0.000134917311,0.000134694434,0.000134980975,0.000134694434,0.000135044655,0.000134694434,0.000134917311,0.000134821777,0.000134853617,0.000134917311,0.00013494915,0.0001345989,0.000134758113,0.000134885457,0.000134853617,0.000134758113,0.000134821777,0.00013466258,0.000134758113,0.00013463074,0.000134885457,0.000134885457,0.000134821777,0.000134376023,0.000135108319,0.000134344198,0.000135172013,0.000134344198,0.00013539489,0.000134344198,0.000134758113,0.000134885457,0.0001345989,0.000134758113,0.000135331225,0.000134567075,0.00013494915,0.000134726273,0.000134821777,0.000134344198,0.000135203853,0.000134216825,0.000135076494,0.000134407863,0.000135172013,0.000134535236,0.000135203853,0.000134758113,0.000135108319,0.0001345989,0.000135012815,0.000135044655,0.000134885457,0.000134758113,0.000135172013,0.00013494915,0.000134853617,0.000135012815,0.000134789938,0.000134853617,0.000134471557,0.00013463074,0.000134407863,0.0001345989,0.00013463074,0.00013466258,0.000134567075,0.0001345989,0.000134471557,0.000134853617,0.00013463074,0.000134503396,0.000134535236,0.0001345989,0.000134694434,0.0001345989,0.000134758113,0.000134789938,0.000134758113,0.000134726273,0.000134503396,0.000135012815,0.000134535236,0.00013494915,0.000134567075,0.000134821777,0.000134344198,0.000134758113,0.00013466258,0.000134758113,0.00013494915,0.00013494915,0.000134853617,0.000134726273,0.000134758113,0.000134885457,0.00013477434258,2.3242610781718031e-07,134.77434258
111,0.000133866604,0.000133962123,0.000133866604,0.000133771086,0.000133675567,0.000133930283,0.000133802911,0.000133866604,0.000133962123,0.000133898444,0.000133962123,0.000134280519,0.000133866604,0.000134248665,0.000133325331,0.000134025788,0.000133643742,0.000133834779,0.000133739246,0.000133930283,0.000133261652,0.000134248665,0.000133229827,0.000134153161,0.000133484529,0.000133898444,0.000133771086,0.000133771086,0.000134057642,0.000133834779,0.000133993948,0.000134025788,0.000133866604,0.000133707406,0.000133802911,0.000133516369,0.000134025788,0.000133993948,0.000134153161,0.000133834779,0.000134312359,0.000133993948,0.000134153161,0.000133962123,0.000134121321,0.000133834779,0.000134439702,0.000133420865,0.000134057642,0.000133930283,0.000133771086,0.000134312359,0.000133993948,0.000134503396,0.000134089481,0.000134344198,0.000134153161,0.000134216825,0.000133834779,0.000134121321,0.000133898444,0.000133993948,0.000133993948,0.000134376023,0.000133866604,0.000133834779,0.000133898444,0.000133962123,0.000134344198,0.000134184986,0.000133771086,0.000134471557,0.000133898444,0.000134248665,0.000134376023,0.000134089481,0.000134376023,0.000134248665,0.000134248665,0.000134216825,0.000134184986,0.000134089481,0.000133962123,0.000134312359,0.000134089481,0.000134057642,0.000134025788,0.000133739246,0.000133834779,0.000133993948,0.000133930283,0.000133993948,0.000133802911,0.000133993948,0.000133962123,0.000133962123,0.000134025788,0.000133739246,0.000134216825,0.000133516369,0.00013397390067,2.5028261672329726e-07,133.97390067
112,0.000132911417,0.000132911417,0.000132752233,0.000132943256,0.000133038789,0.00013300695,0.00013300695,0.000132879577,0.00013297511,0.000133166133,0.000132815912,0.000133102454,0.000133038789,0.00013297511,0.00013297511,0.000133070615,0.000132720379,0.000133197987,0.000132433837,0.00013300695,0.000133102454,0.000132879577,0.000133166133,0.000133102454,0.000133102454,0.000133070615,0.000132943256,0.000132943256,0.000132847752,0.00013297511,0.00013300695,0.000133134294,0.000133197987,0.000132561196,0.000133388996,0.000132943256,0.000132815912,0.000133038789,0.00013297511,0.000133102454,0.00013297511,0.000133102454,0.000132784073,0.000132847752,0.000132911417,0.000133038789,0.000132624875,0.000133357171,0.000132943256,0.000132688539,0.000132943256,0.000132688539,0.000133038789,0.000132784073,0.000132911417,0.000132847752,0.00013297511,0.000132879577,0.000132943256,0.000132911417,0.000132815912,0.000132879577,0.000132752233,0.000132624875,0.000132752233,0.000132624875,0.000132879577,0.000132815912,0.000133388996,0.000132401998,0.000133102454,0.000132815912,0.000132688539,0.000132847752,0.000132784073,0.000132879577,0.000132784073,0.000132847752,0.000132784073,0.000132911417,0.000132815912,0.00013297511,0.000132815912,0.000133102454,0.000132847752,0.000132911417,0.000132847752,0.000132879577,0.000132847752,0.000132752233,0.000132752233,0.000132847752,0.000132847752,0.000132720379,0.000132784073,0.000132847752,0.000132752233,0.000132943256,0.000132720379,0.000132688539,0.00013290505631,1.7392374566089014e-07,132.90505631
113,0.000131765206,0.000131828885,0.000131860725,0.000131510504,0.000131828885,0.000131606008,0.000131892579,0.000131828885,0.000131860725,0.000131669687,0.000131797045,0.000131510504,0.000131542343,0.000131478664,0.000131542343,0.000131669687,0.000131542343,0.00013141497,0.000131606008,0.000131351306,0.000131669687,0.00013141497,0.00013141497,0.00013144681,0.000131383131,0.000131478664,0.000131383131,0.000131223933,0.000131860725,0.000131223933,0.000131797045,0.000131192093,0.000131733381,0.000131128429,0.00013144681,0.00013144681,0.000131351306,0.000131510504,0.00013144681,0.00013141497,0.000131287627,0.000131510504,0.000131223933,0.000131478664,0.000131351306,0.000131255787,0.000131478664,0.000131637848,0.000131287627,0.000131478664,0.00013144681,0.000131542343,0.000131669687,0.000131860725,0.000131669687,0.000131828885,0.000131606008,0.000131924418,0.000131733381,0.000131733381,0.000131542343,0.000131733381,0.000131542343,0.000131574168,0.000131383131,0.000131637848,0.000131319466,0.000131765206,0.000131542343,0.000131924418,0.000131669687,0.000131637848,0.000131701541,0.000131733381,0.000131574168,0.000131765206,0.000131383131,0.000131828885,0.000131669687,0.000131924418,0.000131606008,0.000131797045,0.000131701541,0.000131892579,0.000131637848,0.000131924418,0.000131828885,0.000131701541,0.000131606008,0.000131797045,0.000131351306,0.000131765206,0.000131351306,0.000131669687,0.000131542343,0.000131574168,0.000131192093,0.000131574168,0.000131287627,0.000131733381,0.00013158468165,1.9894210429596664e-07,131.58468165
114,0.000130491637,0.000130396133,0.000130427972,0.000130364278,0.000130236935,0.000130332439,0.000130396133,0.000130364278,0.000130650835,0.000130491637,0.000130523476,0.000130396133,0.000130555316,0.000130587141,0.00013061901,0.000130682674,0.000130682674,0.000130014058,0.00013061901,0.000130205095,0.000130587141,0.000130587141,0.000130650835,0.000130810018,0.000130555316,0.000130555316,0.000130364278,0.000130364278,0.000130396133,0.000130459797,0.000130300599,0.000130427972,0.000130491637,0.000130587141,0.000130650835,0.000130555316,0.000130682674,0.000130396133,0.000130650835,0.00013061901,0.000130714514,0.000130427972,0.00013061901,0.000130491637,0.000130427972,0.000130173255,0.00013061901,0.000130364278,0.000130555316,0.000130459797,0.000130714514,0.000130491637,0.000130650835,0.000130587141,0.000130555316,0.000130396133,0.000130778179,0.000130555316,0.000130555316,0.000130459797,0.00013061901,0.000130555316,0.000130746354,0.000130714514,0.00013061901,0.000130682674,0.000129854845,0.000130714514,0.00013026876,0.00013026876,0.000130396133,0.000130205095,0.000130459797,0.00013026876,0.00013061901,0.000130364278,0.000130427972,0.000130396133,0.000130714514,0.000130682674,0.000130714514,0.000130427972,0.000130427972,0.000130491637,0.000130236935,0.000130555316,0.00013026876,0.000130173255,0.000130491637,0.000130650835,0.000130555316,0.000130810018,0.00012982302,0.000130523476,0.000130459797,0.000130905551,0.000130173255,0.000130969216,0.000129918524,0.000131001056,0.00013049482399,2.0817427055519992e-07,130.49482399
115,0.000129186228,0.000128867818,0.000128995191,0.000128995191,0.000129058855,0.000128867818,0.000129536464,0.000128995191,0.000129090695,0.000128899686,0.000129249907,0.000128867818,0.000128899686,0.000128708649,0.000128931526,0.000128708649,0.000128995191,0.000128390238,0.000128995191,0.000128581276,0.000128963351,0.000128422078,0.000129090695,0.000128358399,0.000129186228,0.000128453932,0.000129313601,0.000128485772,0.000128804153,0.000128963351,0.000128740474,0.000128963351,0.000128931526,0.000128772313,0.000128867818,0.000128995191,0.000128708649,0.000128931526,0.000128708649,0.000128931526,0.000128772313,0.000128740474,0.000128835993,0.000128676809,0.000128708649,0.000128708649,0.000128867818,0.000128804153,0.000128804153,0.00012902703,0.000128676809,0.000129249907,0.000128549436,0.000129058855,0.000128963351,0.00012902703,0.000128899686,0.000128867818,0.000129090695,0.00012902703,0.000129281732,0.000129058855,0.000129186228,0.000129058855,0.000128995191,0.000128931526,0.000129345426,0.000128963351,0.000129122564,0.000128995191,0.000128995191,0.000128867818,0.000128899686,0.000128963351,0.000129186228,0.000128931526,0.000129186228,0.00012902703,0.000129058855,0.000129122564,0.000129154389,0.000128995191,0.000129090695,0.000129249907,0.000129345426,0.000128995191,0.000129249907,0.000128995191,0.00012947277,0.000128390238,0.000128931526,0.000128740474,0.000128835993,0.000128867818,0.000128772313,0.000128867818,0.000128867818,0.000128931526,0.000128613116,0.000128963351,0.00012893278563,2.25673631781058e-07,128.93278563
116,0.000127361127,0.000127510371,0.000127361127,0.000127418287,0.000127269042,0.000127405583,0.00012701501,0.000127634208,0.000127116626,0.000127754887,0.000126840358,0.000127624691,0.000127157895,0.000127319843,0.000127246807,0.00012738652,0.00012729445,0.000127338906,0.000127348423,0.000127424646,0.000127275387,0.000127475447,0.000127396066,0.000127551655,0.000127535779,0.000127551655,0.000127370658,0.000127678679,0.000127345251,0.000127678679,0.000127421474,0.000127653271,0.000127313499,0.000127424646,0.000127408755,0.000127500854,0.000127303967,0.000127545296,0.000127332547,0.000127399238,0.000127345251,0.000127453226,0.000127411928,0.000127605628,0.000127627864,0.000127678679,0.000127688196,0.000127716776,0.000127719948,0.0001277009,0.000127653271,0.000127611987,0.000127446867,0.000127656444,0.000127523075,0.000127656444,0.00012720871,0.000128072425,0.000127580235,0.000127777108,0.000127723135,0.000127611987,0.000127748528,0.000127392894,0.000127500854,0.000127446867,0.000127653271,0.000127523075,0.000127577048,0.000127430991,0.000127377003,0.000127494495,0.000127500854,0.000127570704,0.000127427818,0.000127802516,0.000127573876,0.0001277009,0.000127665975,0.000127869207,0.00012772948,0.000127653271,0.000127646927,0.0001278946,0.000127935884,0.000127840627,0.000127754887,0.00012792318,0.000127688196,0.000127818392,0.000127478619,0.000127792984,0.00012712297,0.000128018437,0.00012709439,0.000127853316,0.000127272215,0.000127827909,0.000127450039,0.000127519903,0.00012753034796,2.195959720054946e-07,127.53034796
117,0.000126065555,0.000125773411,0.00012598616,0.00012582104,0.000126116342,0.000125855964,0.000126036975,0.000126024272,0.000126094135,0.000125998864,0.000126208441,0.000126090948,0.000126125888,0.000126103652,0.00012612906,0.000126192564,0.000126205268,0.000126097308,0.000126094135,0.00012610048,0.000126256069,0.000126151295,0.000126332277,0.000126179861,0.00012639261,0.000126202096,0.00012642119,0.000126284649,0.00012630687,0.000126170329,0.000126240193,0.000126103652,0.000126163985,0.000126075072,0.000126109997,0.000126087776,0.000126230676,0.000126081417,0.000126275118,0.000126205268,0.00012633545,0.000126205268,0.00012639261,0.000126198909,0.000126243365,0.000126052837,0.000126103652,0.000126011568,0.000126052837,0.000125970284,0.000126094135,0.000126011568,0.000126176688,0.000125989332,0.000126183048,0.000126052837,0.00012610048,0.000125846447,0.000125998864,0.00012582104,0.000125976629,0.000125922641,0.000126046492,0.000126103652,0.000126094135,0.000125979801,0.000126052837,0.000125903607,0.000126017912,0.000125833743,0.000126065555,0.000126052837,0.00012615764,0.000126024272,0.000126135405,0.000125862309,0.000126030616,0.000125973456,0.000126097308,0.000126002036,0.000126002036,0.000125935359,0.000125919469,0.000125951221,0.000126056024,0.000125973456,0.000126167157,0.000126027444,0.000126230676,0.00012610048,0.000126341809,0.000126052837,0.000126179861,0.00012604332,0.000126122715,0.000125897248,0.000125973456,0.000125900435,0.000125948049,0.000125909952,0.00012608297968,1.334163876392164e-07,126.08297968000001
118,0.000125030347,0.000124376209,0.000124966842,0.000124172977,0.00012456991,0.000124646118,0.000124534985,0.000124789018,0.000124554033,0.000124757265,0.00012464929,0.000124681043,0.000124601676,0.000124681043,0.00012459213,0.000124627069,0.000124566737,0.000124642946,0.000124598489,0.00012473503,0.000124588958,0.000124808066,0.000124582613,0.000124817598,0.000124576269,0.00012470645,0.000124547689,0.000124528626,0.000124239668,0.000124252372,0.000124271421,0.000124325408,0.000124255545,0.000124423837,0.000124347629,0.000124401602,0.00012439843,0.000124598489,0.000124576269,0.000124754093,0.000124636601,0.000124909682,0.00012467787,0.000124833474,0.00012470645,0.000124852537,0.000124782659,0.000124741389,0.000124665181,0.00012464929,0.000124528626,0.000124614366,0.000124582613,0.000124674698,0.000124681043,0.00012464929,0.000124550861,0.000124703278,0.000124357161,0.000124757265,0.00012427778,0.000124944621,0.000124030092,0.000124947794,0.000124271421,0.000124506405,0.000124709637,0.000124563565,0.000124668353,0.00012448417,0.000124604849,0.000124566737,0.000124852537,0.000124703278,0.000124804894,0.000124703278,0.000124804894,0.000124630256,0.000124858881,0.000124827129,0.000124782659,0.000124630256,0.000124614366,0.000124630256,0.000124608021,0.000124728685,0.000124909682,0.000124668353,0.000125217703,0.000124604849,0.000125395527,0.000124392085,0.000124728685,0.000124728685,0.000124696933,0.000124760438,0.000124728685,0.000124852537,0.000124769969,0.000124833474,0.00012464370942,2.071101381420614e-07,124.64370942000001
119,0.000122874219,0.000123639504,0.000122766258,0.000123398175,0.000122623358,0.000122975849,0.000123207647,0.000123036167,0.00012333467,0.000123226695,0.000123407692,0.000123236227,0.000123360078,0.000123344187,0.000123448976,0.000123233054,0.00012336325,0.000123245743,0.000123461679,0.00012327751,0.000123499791,0.00012324893,0.000123410879,0.00012322035,0.00012333467,0.000123156831,0.000123360078,0.000123217163,0.000123372767,0.000123309263,0.000123267979,0.000123252103,0.000123233054,0.000123280683,0.000123258447,0.000123344187,0.000123283855,0.000123156831,0.000123328311,0.000123331498,0.00012305523,0.00012316319,0.000122991711,0.000123106031,0.000123080623,0.000123204474,0.000123213991,0.000123233054,0.000123093327,0.000123077451,0.000123106031,0.000123179067,0.000123118734,0.000123258447,0.000122671001,0.000123448976,0.000122680518,0.000123029822,0.000123182239,0.000123010774,0.000123064747,0.00012299807,0.000123080623,0.000122915502,0.000123039354,0.000122953614,0.000123090154,0.000122877391,0.000122979021,0.000122626545,0.000122785321,0.000122699581,0.000123039354,0.000122896454,0.000123106031,0.000122839294,0.000123042526,0.000122963131,0.000123102858,0.000122928206,0.000123032994,0.000122899626,0.000123020291,0.000122724989,0.000122909143,0.000122747209,0.000122899626,0.000122794838,0.000123029822,0.000122775789,0.000122979021,0.000122832949,0.000122991711,0.000122953614,0.000123131424,0.000122931378,0.000123102858,0.000122820245,0.000122953614,0.000122750382,0.00012309542599000002,2.1739517477315218e-07,123.09542599000001
